Instance,Income
155112,66087.17
155113,69836.43
155114,34899.12
155115,39808.94
155116,21762.57
155117,149721.96
155118,35168.27
155119,94094.50
155120,51763.38
155121,34775.39
155122,75931.59
155123,49019.63
155124,15754.77
155125,26749.72
155126,30168.36
155127,27286.85
155128,19545.63
155129,72703.84
155130,239984.34
155131,131916.48
155132,32224.04
155133,185837.32
155134,18626.72
155135,28556.16
155136,478419.12
155137,81342.46
155138,289584.21
155139,89056.56
155140,94392.75
155141,48449.66
155142,15249.20
155143,199204.81
155144,90967.17
155145,133971.59
155146,144477.82
155147,37763.06
155148,35876.32
155149,346626.61
155150,63340.45
155151,35256.50
155152,13661.21
155153,146905.29
155154,90832.97
155155,331544.79
155156,14455.51
155157,70973.50
155158,246486.87
155159,50563.96
155160,107122.03
155161,65669.31
155162,36694.49
155163,10361.83
155164,140735.57
155165,56438.93
155166,65519.14
155167,174819.46
155168,119456.54
155169,55060.35
155170,64769.43
155171,627220.44
155172,12840.68
155173,7252.11
155174,255157.83
155175,59846.95
155176,89382.90
155177,25590.40
155178,31725.67
155179,26973.98
155180,189534.25
155181,31663.80
155182,245399.85
155183,137100.44
155184,13649.48
155185,52833.35
155186,45272.47
155187,170664.79
155188,54714.30
155189,411944.83
155190,31784.32
155191,140783.78
155192,48817.72
155193,198572.59
155194,190810.62
155195,27271.14
155196,41454.33
155197,30366.89
155198,48132.40
155199,27775.56
155200,171725.45
155201,42456.55
155202,56595.09
155203,51657.21
155204,28217.70
155205,19792.08
155206,101235.79
155207,9741.18
155208,75606.24
155209,21102.94
155210,35755.29
155211,90535.52
155212,107956.14
155213,18770.52
155214,60193.80
155215,106194.52
155216,92165.69
155217,136237.81
155218,48445.91
155219,71905.97
155220,51780.64
155221,85671.60
155222,172685.91
155223,19218.82
155224,30070.01
155225,206389.38
155226,53863.08
155227,102763.01
155228,32704.84
155229,18383.74
155230,58185.99
155231,164191.99
155232,8980.13
155233,30603.92
155234,38497.74
155235,59856.04
155236,316037.79
155237,79351.94
155238,391090.05
155239,155553.89
155240,234061.28
155241,48100.41
155242,141954.90
155243,375930.90
155244,61047.18
155245,145588.44
155246,17725.66
155247,3857.24
155248,37456.61
155249,14026.40
155250,95301.81
155251,136724.93
155252,30853.32
155253,51791.46
155254,8453.93
155255,42686.12
155256,9181.56
155257,68078.71
155258,20644.77
155259,28074.12
155260,19665.44
155261,220179.17
155262,7912.01
155263,475803.79
155264,132629.89
155265,205338.49
155266,7946.05
155267,100770.58
155268,50064.87
155269,27874.77
155270,461190.87
155271,185357.28
155272,42175.80
155273,184711.43
155274,162692.24
155275,135850.89
155276,5703.63
155277,56853.38
155278,124987.68
155279,43772.26
155280,25780.03
155281,73306.92
155282,58946.20
155283,19904.00
155284,302023.23
155285,73202.67
155286,149383.66
155287,28302.54
155288,55927.97
155289,71964.39
155290,160239.58
155291,21187.36
155292,200578.09
155293,155533.15
155294,391266.10
155295,30840.95
155296,7380.36
155297,151097.24
155298,171317.30
155299,77674.40
155300,13060.47
155301,79642.15
155302,13306.74
155303,284500.11
155304,57235.93
155305,22915.02
155306,377814.20
155307,107231.35
155308,73205.74
155309,66167.68
155310,168147.96
155311,87523.12
155312,127361.80
155313,91615.76
155314,162350.69
155315,10001.61
155316,55605.12
155317,48630.38
155318,12401.18
155319,177701.07
155320,39626.69
155321,80030.76
155322,352622.20
155323,32633.49
155324,20040.19
155325,44234.32
155326,133700.30
155327,11857.31
155328,47243.60
155329,48418.19
155330,48583.10
155331,69422.85
155332,118388.34
155333,23477.61
155334,19195.29
155335,47198.42
155336,47657.67
155337,134230.21
155338,121442.27
155339,16731.01
155340,147055.37
155341,124079.67
155342,28712.40
155343,249209.26
155344,46957.15
155345,51474.85
155346,14447.13
155347,303825.04
155348,23428.38
155349,155735.11
155350,61114.70
155351,47057.92
155352,143109.71
155353,26986.08
155354,13357.71
155355,138767.02
155356,41523.34
155357,86183.46
155358,74763.39
155359,35528.99
155360,108585.14
155361,139282.53
155362,461041.73
155363,326827.82
155364,31172.41
155365,70663.59
155366,49937.65
155367,376971.56
155368,153548.83
155369,123309.12
155370,80609.54
155371,53057.71
155372,361281.79
155373,16631.28
155374,313622.65
155375,45679.76
155376,138651.97
155377,116671.22
155378,10817.59
155379,105741.26
155380,33524.95
155381,40956.00
155382,68690.99
155383,134143.46
155384,30513.06
155385,30728.72
155386,186585.03
155387,27487.17
155388,139528.88
155389,64714.87
155390,30017.43
155391,299122.04
155392,314815.11
155393,81697.41
155394,170706.20
155395,29849.81
155396,33974.66
155397,403240.88
155398,16906.63
155399,26096.28
155400,44791.69
155401,38647.67
155402,290381.14
155403,331591.24
155404,116757.07
155405,38487.80
155406,23087.36
155407,51583.79
155408,59214.19
155409,78084.15
155410,112782.07
155411,135814.19
155412,159783.46
155413,58220.89
155414,466560.93
155415,149818.21
155416,391436.72
155417,308736.76
155418,31549.03
155419,128149.44
155420,27493.84
155421,15712.52
155422,95963.44
155423,200798.45
155424,87694.04
155425,13928.64
155426,141378.00
155427,5723.33
155428,34531.39
155429,156366.88
155430,25950.64
155431,73093.45
155432,85286.71
155433,41812.55
155434,16628.16
155435,266440.91
155436,24205.23
155437,15177.56
155438,36315.95
155439,335628.29
155440,29599.13
155441,57033.59
155442,25562.03
155443,16704.59
155444,109869.56
155445,21047.35
155446,370657.01
155447,133687.01
155448,84564.65
155449,28420.56
155450,22101.40
155451,140193.58
155452,292853.69
155453,54028.72
155454,22639.83
155455,96498.25
155456,301910.84
155457,224134.12
155458,17950.34
155459,58395.64
155460,423455.09
155461,6453.36
155462,26468.48
155463,11152.51
155464,34678.03
155465,320615.78
155466,69647.66
155467,31123.04
155468,37669.21
155469,160748.96
155470,38140.59
155471,10754.19
155472,71554.65
155473,63472.50
155474,585487.10
155475,195441.73
155476,40122.11
155477,479731.13
155478,139773.26
155479,52693.94
155480,173155.82
155481,8160.03
155482,10675.55
155483,18256.53
155484,64231.87
155485,34141.08
155486,99034.90
155487,85907.25
155488,28352.23
155489,43191.85
155490,59182.78
155491,181695.03
155492,297877.45
155493,111340.74
155494,65869.87
155495,46946.10
155496,46735.53
155497,104200.08
155498,50236.93
155499,135745.53
155500,86128.57
155501,111587.62
155502,32382.08
155503,5139.80
155504,72479.98
155505,21799.14
155506,27679.15
155507,342206.78
155508,45941.22
155509,377134.91
155510,74176.20
155511,10653.82
155512,286032.46
155513,35983.04
155514,28692.15
155515,3864.26
155516,218912.47
155517,35187.41
155518,155184.84
155519,36699.38
155520,36646.98
155521,46366.64
155522,199494.09
155523,33642.97
155524,40416.30
155525,135556.12
155526,40061.76
155527,126741.83
155528,85419.68
155529,144037.96
155530,245693.84
155531,97102.74
155532,77040.42
155533,112236.11
155534,18236.87
155535,31044.27
155536,47187.26
155537,69823.62
155538,24745.34
155539,178768.82
155540,560278.72
155541,354381.57
155542,231247.12
155543,50345.97
155544,196965.85
155545,64077.36
155546,43359.78
155547,46944.45
155548,134654.74
155549,122162.40
155550,73214.58
155551,39325.92
155552,22251.35
155553,266129.03
155554,7954.79
155555,190039.47
155556,123494.72
155557,108191.76
155558,7442.01
155559,48607.26
155560,63549.71
155561,693817.79
155562,9948.76
155563,31625.60
155564,92785.57
155565,121734.46
155566,101306.60
155567,280252.31
155568,117129.39
155569,35052.05
155570,37398.89
155571,50965.21
155572,25451.62
155573,92955.39
155574,82445.71
155575,153335.88
155576,30949.62
155577,9804.64
155578,85625.39
155579,13658.14
155580,136659.02
155581,31890.13
155582,34519.19
155583,130801.83
155584,138106.45
155585,85633.58
155586,80960.01
155587,464304.76
155588,21979.61
155589,23024.46
155590,324985.02
155591,138561.96
155592,208649.08
155593,78324.99
155594,47159.48
155595,47723.55
155596,412097.12
155597,77975.89
155598,47179.46
155599,45734.54
155600,95180.06
155601,239973.75
155602,29586.67
155603,55683.98
155604,79370.62
155605,61353.41
155606,121014.78
155607,95740.39
155608,263455.50
155609,350378.49
155610,21465.48
155611,33007.20
155612,51031.77
155613,64109.48
155614,43291.22
155615,41045.68
155616,86022.25
155617,168857.08
155618,94965.01
155619,216396.38
155620,33731.30
155621,99716.46
155622,30653.65
155623,67720.32
155624,16883.41
155625,60777.81
155626,93349.31
155627,34734.85
155628,113695.59
155629,21951.88
155630,80167.42
155631,170601.67
155632,60741.60
155633,9258.49
155634,340756.01
155635,58374.73
155636,64729.32
155637,305705.00
155638,129018.03
155639,94941.57
155640,16772.14
155641,149704.23
155642,40004.51
155643,40987.15
155644,37048.35
155645,36031.75
155646,164237.23
155647,44894.61
155648,196776.32
155649,30330.37
155650,10373.51
155651,46169.38
155652,191314.57
155653,29429.18
155654,86942.43
155655,4636.75
155656,35334.16
155657,39077.77
155658,56653.39
155659,40458.39
155660,45700.20
155661,80791.07
155662,8860.33
155663,152933.08
155664,113790.92
155665,41232.91
155666,54061.30
155667,14782.01
155668,48271.80
155669,140841.89
155670,137530.95
155671,278868.82
155672,61463.69
155673,55204.65
155674,45775.08
155675,71960.69
155676,42747.36
155677,252338.56
155678,5188.82
155679,30955.72
155680,20798.93
155681,98730.23
155682,76803.48
155683,68694.83
155684,267464.63
155685,42147.05
155686,71186.62
155687,57071.74
155688,178759.31
155689,433893.60
155690,42735.34
155691,33462.85
155692,22485.25
155693,92713.64
155694,34951.07
155695,128305.57
155696,110070.43
155697,116922.85
155698,200766.94
155699,62830.70
155700,163234.67
155701,5310.80
155702,29841.83
155703,130838.73
155704,24614.10
155705,111300.40
155706,60863.46
155707,59967.39
155708,29657.53
155709,51068.40
155710,47283.15
155711,113283.95
155712,36801.29
155713,231989.78
155714,35009.88
155715,445275.52
155716,7263.71
155717,35438.82
155718,49465.50
155719,137049.80
155720,152896.01
155721,158869.96
155722,21489.54
155723,110973.75
155724,1170034.68
155725,107098.06
155726,6005.08
155727,143878.42
155728,403149.46
155729,29336.62
155730,27386.03
155731,93139.21
155732,70061.74
155733,166813.69
155734,26094.64
155735,78444.43
155736,42965.77
155737,42939.96
155738,116417.75
155739,139318.13
155740,27993.18
155741,384651.41
155742,83718.74
155743,117116.79
155744,34887.05
155745,44862.23
155746,33272.79
155747,87968.08
155748,32057.17
155749,191454.11
155750,213350.17
155751,39726.92
155752,15722.29
155753,259006.77
155754,42904.36
155755,239280.50
155756,96405.49
155757,94701.07
155758,129230.80
155759,88761.04
155760,107308.42
155761,56356.02
155762,11401.89
155763,55097.23
155764,75527.16
155765,40733.26
155766,102248.70
155767,53507.49
155768,59313.19
155769,82887.65
155770,56980.11
155771,212091.20
155772,42750.83
155773,14378.65
155774,48311.17
155775,54832.47
155776,49151.91
155777,2729.29
155778,29338.46
155779,116594.33
155780,111538.67
155781,42697.41
155782,37357.34
155783,217697.48
155784,45783.50
155785,36312.14
155786,65995.63
155787,49445.82
155788,112977.23
155789,82421.52
155790,60217.69
155791,11466.64
155792,66396.79
155793,26758.29
155794,51889.19
155795,281541.70
155796,101807.22
155797,56268.18
155798,145903.33
155799,23699.11
155800,11383.47
155801,142590.40
155802,204357.22
155803,101116.02
155804,41642.87
155805,5503.39
155806,44987.07
155807,124359.25
155808,61847.01
155809,216195.68
155810,116211.19
155811,42996.04
155812,83698.41
155813,264884.77
155814,27374.20
155815,74481.82
155816,38001.94
155817,31391.30
155818,104696.16
155819,58874.11
155820,209241.85
155821,22751.25
155822,88911.94
155823,45926.94
155824,168249.24
155825,95609.56
155826,7806.24
155827,57068.85
155828,35692.60
155829,263695.76
155830,205693.17
155831,38349.09
155832,120674.43
155833,49958.42
155834,11947.69
155835,260080.11
155836,59017.19
155837,202103.95
155838,57119.74
155839,16356.55
155840,174560.77
155841,30656.30
155842,269810.73
155843,82551.88
155844,107083.03
155845,46414.81
155846,35305.34
155847,179716.07
155848,34204.31
155849,1057266.88
155850,46031.26
155851,36692.88
155852,37256.59
155853,52048.91
155854,103540.72
155855,133312.83
155856,157298.19
155857,39491.43
155858,110606.08
155859,29967.52
155860,28398.34
155861,48076.29
155862,38476.35
155863,27865.35
155864,113128.01
155865,44506.48
155866,32460.17
155867,336232.51
155868,30670.49
155869,25819.41
155870,76870.08
155871,111299.74
155872,75126.50
155873,35110.68
155874,42309.48
155875,6067.07
155876,20704.31
155877,67746.30
155878,157027.23
155879,30962.53
155880,40539.67
155881,31932.56
155882,247642.98
155883,10086.01
155884,20794.31
155885,24416.76
155886,106308.22
155887,110537.32
155888,605550.52
155889,52424.12
155890,21627.23
155891,35660.36
155892,133267.60
155893,468330.87
155894,11016.84
155895,335101.35
155896,138401.64
155897,92146.69
155898,26761.73
155899,29956.55
155900,28619.37
155901,61092.44
155902,38208.31
155903,18254.57
155904,110418.97
155905,28688.76
155906,198005.24
155907,124062.62
155908,71752.35
155909,38299.68
155910,174395.08
155911,167190.81
155912,93334.43
155913,40439.69
155914,214195.59
155915,167812.38
155916,93873.42
155917,167512.65
155918,232179.75
155919,81585.63
155920,85243.28
155921,35260.20
155922,95954.85
155923,97624.49
155924,226887.64
155925,206644.52
155926,62060.40
155927,459724.78
155928,377177.87
155929,340630.59
155930,72170.85
155931,28003.38
155932,47937.40
155933,27964.87
155934,70439.01
155935,182924.96
155936,53878.40
155937,87746.40
155938,38035.19
155939,59648.70
155940,148905.04
155941,138756.47
155942,283029.92
155943,30468.92
155944,27457.00
155945,231255.98
155946,21317.32
155947,67825.70
155948,117449.15
155949,24496.63
155950,45273.93
155951,21583.15
155952,171612.48
155953,37397.90
155954,158119.99
155955,481978.90
155956,121579.91
155957,40790.01
155958,98376.00
155959,111774.85
155960,15147.19
155961,63639.55
155962,67165.62
155963,125311.28
155964,167867.83
155965,11487.75
155966,138495.54
155967,95594.17
155968,42132.64
155969,219743.25
155970,160376.66
155971,25188.75
155972,44209.64
155973,97628.59
155974,18474.86
155975,211462.47
155976,339452.81
155977,846516.20
155978,177287.81
155979,26509.86
155980,26437.76
155981,18558.65
155982,54930.55
155983,14072.85
155984,28419.55
155985,227345.79
155986,26333.06
155987,98650.16
155988,102005.64
155989,217982.27
155990,182373.09
155991,321423.14
155992,77662.45
155993,44098.74
155994,91967.35
155995,60384.52
155996,18752.05
155997,24800.67
155998,29769.82
155999,41189.47
156000,91541.15
156001,41268.70
156002,186579.06
156003,586573.04
156004,74204.42
156005,27758.78
156006,4467.09
156007,46026.65
156008,30418.92
156009,24429.18
156010,42635.87
156011,327624.44
156012,15681.71
156013,184579.92
156014,17570.95
156015,68564.08
156016,129837.23
156017,157404.99
156018,145217.08
156019,617214.17
156020,131771.70
156021,9749.79
156022,70600.14
156023,33039.35
156024,35567.29
156025,73330.34
156026,67697.43
156027,73691.25
156028,9928.19
156029,235813.77
156030,139505.54
156031,131456.51
156032,109442.11
156033,12380.72
156034,83317.54
156035,295536.67
156036,121280.33
156037,42865.00
156038,25075.95
156039,27492.77
156040,33098.22
156041,39105.46
156042,42448.65
156043,54202.65
156044,196415.69
156045,58509.57
156046,41282.00
156047,54360.45
156048,95108.83
156049,59175.85
156050,111034.16
156051,56454.46
156052,57058.01
156053,18676.06
156054,64688.74
156055,32715.21
156056,176469.57
156057,59232.29
156058,64989.62
156059,16954.25
156060,120482.73
156061,115442.00
156062,44463.58
156063,75199.38
156064,9771.13
156065,39257.11
156066,78747.79
156067,56011.71
156068,70616.56
156069,63550.26
156070,70185.95
156071,9037.37
156072,42753.96
156073,67544.25
156074,69770.59
156075,74748.84
156076,85509.18
156077,31644.18
156078,58675.18
156079,25195.52
156080,64923.67
156081,41827.53
156082,114682.63
156083,1054497.08
156084,670311.06
156085,47958.77
156086,183194.92
156087,378120.36
156088,12709.92
156089,37647.71
156090,108699.93
156091,29686.80
156092,55410.80
156093,35645.39
156094,174935.23
156095,30395.04
156096,93593.00
156097,102679.05
156098,65125.09
156099,25732.10
156100,57619.90
156101,85597.47
156102,106876.31
156103,28989.77
156104,39161.15
156105,406535.57
156106,260393.80
156107,42028.56
156108,32269.59
156109,56810.25
156110,43582.93
156111,8938.53
156112,85467.05
156113,52370.63
156114,664678.27
156115,37452.40
156116,283455.41
156117,71260.62
156118,70051.34
156119,65496.40
156120,249358.41
156121,27185.38
156122,166319.94
156123,15108.72
